filename,jitter,shimmer,hnr,label
LA_T_3999087,0.018673806487882447,0.08132124215263568,13.492253407436898,1
LA_T_3999267,0.013565527657650312,0.079427931075352,15.558774420504273,1
LA_T_4053835,0.014870743598316446,0.07551510587819947,17.53424214344703,1
LA_T_4118798,0.021158573515750546,0.09577266307536038,13.0931339726868,1
LA_T_4155454,0.01891538488421885,0.08553390813144676,13.456674071849724,1
LA_T_4179989,0.01816427817224184,0.061831677635392816,14.990969032465621,1
LA_T_4197307,0.02486099320734414,0.10184794903512442,9.490084114015865,1
LA_T_4237787,0.016307432994528557,0.0690824978955049,12.22979742154071,1
LA_T_4239283,0.019821300781568567,0.09990523439887916,12.14839226754201,1
LA_T_4244329,0.018445946471676494,0.07802165839257152,12.265101812095399,1
LA_T_4339311,0.020741297127805754,0.08379325743019461,12.46087910177763,1
LA_T_4362109,0.017297310418373648,0.09069043022125481,16.276063157947156,1
LA_T_4428691,0.011489944999398101,0.068762005727384,15.488553397222692,1
LA_T_4752788,0.025317852473681103,0.09221173195239912,11.832786600754986,1
LA_T_4756464,0.01653592343662344,0.08732590133542871,13.835943145789235,1
LA_T_4822766,0.016930552717480663,0.08337117952583187,13.050161950563748,1
LA_T_5096578,0.013008895057913876,0.07369876993987197,18.55933678171809,1
LA_T_5161420,0.016000887388033208,0.10147024955275351,13.396453307793095,1
LA_T_5191549,0.01386602278916305,0.07567204222194512,17.55228135160176,1
LA_T_5337549,0.016515180409537415,0.07068456238818525,13.826291949779906,1
LA_T_5387852,0.014818227797210318,0.07565350015135512,13.490116906099924,1
LA_T_5521272,0.014751781753636319,0.09954263924219006,13.07183201145193,1
LA_T_5761909,0.015260244687328029,0.07335558109343683,13.17285542437471,1
LA_T_5777819,0.019574055446091074,0.08769310841346296,12.055183694881844,1
LA_T_5785306,0.023058786598217428,0.09733951347442336,11.600430307498875,1
LA_T_5954195,0.011512082600286772,0.07169501388729073,16.614731209960777,1
LA_T_6058143,0.02140903640955292,0.1021091634980582,11.164468730238315,1
LA_T_6074694,0.014120692475742859,0.08392708105032227,17.46152751391629,1
LA_T_6105178,0.01484568573385704,0.07986956667977403,13.340104747200504,1
LA_T_6200206,0.0181872640841217,0.09829225483925293,11.539385786421276,1
LA_T_6214695,0.014649831453155014,0.10405176603074764,14.646278549741613,1
LA_T_6324553,0.023108060859154664,0.08427585911679136,12.602333231296795,1
LA_T_6335714,0.026178731335134917,0.0992799565562079,12.98605155718852,1
LA_T_6370865,0.01800780863420509,0.08366275666190595,18.506847857518384,1
LA_T_6405980,0.01456719695608792,0.07597145097635519,16.440488102469825,1
LA_T_6426017,0.021003593961891807,0.09792272149974172,13.600558165563253,1
LA_T_6492747,0.015780056047403408,0.08766686410678225,10.18328427812367,1
LA_T_6618587,0.018895211185869443,0.09529445829827987,14.712981845919506,1
LA_T_6630946,0.016687822935361113,0.08447245053823317,15.054596600875799,1
LA_T_6721654,0.02595285527063081,0.08185211150353496,13.216834507578296,1
LA_T_6736628,0.015776201785875587,0.06848956589216222,13.417433270696142,1
LA_T_6768659,0.015633501984815796,0.0832397835233944,14.998102130194228,1
LA_T_6960204,0.020034417446706785,0.0973847615271975,14.272267091886196,1
LA_T_7122854,0.01426659681471405,0.08951820157649633,14.314041481926047,1
LA_T_7123800,0.018698124226481285,0.09033646558276749,12.869498186954596,1
LA_T_7248140,0.014810055697172761,0.061677034136852625,17.375232126556746,1
LA_T_7288400,0.016387182819502515,0.10725732693348097,12.89558778039146,1
LA_T_7397041,0.013075974869289943,0.07477687696130372,14.02813003840788,1
LA_T_7677120,0.03253575562304905,0.09724557452483747,8.675581643004142,1
LA_T_7737943,0.018948260438872804,0.09987807608343463,12.0195568973116,1
LA_T_7744923,0.016277737746425786,0.09802069979897683,13.578409728463466,1
LA_T_8115679,0.014652614045688496,0.08204629624969716,13.111493950735499,1
LA_T_8145267,0.02096011311839518,0.0748755753780258,14.22847072057258,1
LA_T_8324598,0.021409099203704103,0.11144959444581301,12.105323973790574,1
LA_T_8449978,0.018680971342570876,0.0994082330890549,14.164155569580908,1
LA_T_8458654,0.018019290864680314,0.08853330667799748,12.705949086648685,1
LA_T_8507928,0.0252592202538012,0.07130204758530052,12.434666609347664,1
LA_T_8638376,0.015901644978541688,0.06700704336716992,13.274231282034995,1
LA_T_8682959,0.014947188890330075,0.066746780419037,11.463450877164808,1
LA_T_9107429,0.019582893554268864,0.10218644314879431,14.600941224423666,1
LA_T_9152126,0.017481889387907654,0.09823945834993132,13.314283116791422,1
LA_T_9188299,0.017036440818943045,0.09789081996539759,14.775245486236697,1
LA_T_9258514,0.019439842331683634,0.10186496242314305,11.738804262253698,1
LA_T_9341221,0.018185306922434828,0.08326573710823232,13.963573325490822,1
LA_T_9431341,0.016709129089934494,0.07123327787061182,15.239410797038014,1
LA_T_9437384,0.02043027861254402,0.12573413322395569,9.594779949305897,1
LA_T_9456128,0.021251626153458717,0.09760136292856922,12.605529379786422,1
LA_T_9488159,0.014077864915152088,0.07810697794466188,15.406136986957899,1
LA_T_9515789,0.016107675373604673,0.08119219476970718,13.85366457438094,1
LA_T_9526930,0.020177908281028605,0.08141437480983649,17.154598796086884,1
LA_T_9534983,0.0201412116035779,0.08727537854490548,16.609663557380802,1
LA_T_9543922,0.024249089602013173,0.1067301823891353,9.635854520611934,1
LA_T_9596913,0.016675754736748243,0.0909976635204628,14.92969215935051,1
LA_T_9669914,0.022651342681999014,0.09535823381485949,11.245364569322765,1
LA_T_9701712,0.026422581071387972,0.09305952153702671,10.80153221705976,1
LA_T_9789409,0.018344229213317555,0.10055180248970542,13.15413159646172,1
LA_T_9803720,0.02361647334496805,0.09999942638230046,11.266918045695354,1
LA_T_9874922,0.016475032511879283,0.08065433744829205,13.85985642171485,1
LA_T_9897034,0.017890987627585012,0.07449946526602691,17.220658627463006,1
LA_T_9905136,0.017264833576003794,0.08235536852116314,15.294138766776513,1
LA_T_9907603,0.022425005500427857,0.09834115327376666,10.224036488548062,1
LA_T_9926593,0.014325579147538294,0.08554420744041076,16.29418553554608,1
LA_T_1078395,0.02544458353711192,0.11836667597208113,13.49967788628592,1
LA_T_1257508,0.024333255205134813,0.09540720192461385,15.364998125433276,1
LA_T_1290428,0.020149929779386903,0.09461899052336156,13.988314966849712,1
LA_T_1373249,0.022997135087840834,0.09971156239757187,14.14881394742768,1
LA_T_1411980,0.0204938262899217,0.12654945538289106,12.004927838833696,1
LA_T_1455233,0.025313384279887562,0.11969284031928769,12.043791447808223,1
LA_T_1470659,0.026107469531185975,0.14475053992587714,12.700693238028352,1
LA_T_1511191,0.020729219373582478,0.0985258369367146,14.82259583661344,1
LA_T_1618831,0.02679967613755799,0.09996407589284696,11.778435791187132,1
LA_T_1625761,0.027337580509008884,0.12046033869818636,11.0603076076314,1
LA_T_1651877,0.024269013921374174,0.0946817703392004,11.616712000019856,1
LA_T_1702062,0.022972961368593812,0.09662512511208915,13.420615772611193,1
LA_T_1735385,0.03601697675854797,0.1412436988806736,9.40679305770927,1
LA_T_1795259,0.022290244531081707,0.09931237503956153,13.47082384948957,1
LA_T_1820456,0.021103664576789038,0.08277148597757618,13.508248163528457,1
LA_T_1909202,0.025258052841187345,0.08171971145420184,11.096165441811145,1
LA_T_2091969,0.02737741322744989,0.11816320974182441,10.955699720554307,1
LA_T_2335057,0.02588193624907369,0.11162198842519828,11.148447074783821,1
LA_T_2386039,0.0230719243677638,0.09164642357584538,13.810501782858381,1
LA_T_2407353,0.031077494932382918,0.11647805545223415,9.899019006411168,1
LA_T_2486958,0.029826728362452662,0.1314015829518128,11.080173304073478,1
LA_T_2610237,0.019591453518813504,0.0787132189459179,12.702182596327688,1
LA_T_2698001,0.03342002945721266,0.11159715839714343,11.936256514723336,1
LA_T_2737588,0.02492112142826438,0.08643459156874163,14.293264314546853,1
LA_T_2777160,0.026531492503402122,0.11805199297436976,9.375559858930897,1
LA_T_2801441,0.017533534353651986,0.07677899453444731,15.66338649161809,1
LA_T_2835258,0.02541007002904594,0.10935171922986756,12.126651330606288,1
LA_T_2848593,0.0348890354850206,0.14989500766936753,7.290013030006915,1
LA_T_2869730,0.019908560726186415,0.0913749049706569,14.749258706052448,1
LA_T_2992916,0.021922121892486403,0.10162974857541666,12.899023732561975,1
LA_T_3108269,0.02469471470865899,0.10389239694577822,14.740357619086426,1
LA_T_3121388,0.028577371395398964,0.1052255972984277,11.997979941631323,1
LA_T_3127213,0.020523664711994107,0.0898015209496946,12.86072004573772,1
LA_T_3315434,0.02326756004725926,0.11486676679311297,13.282279825781902,1
LA_T_3317496,0.027672837493245457,0.10615099929989387,13.22290326976447,1
LA_T_3387982,0.02143373997331026,0.09546401944392421,14.151107582944958,1
LA_T_3465801,0.034954708988404394,0.13453805296429364,8.489542464286272,1
LA_T_3505297,0.021776635207137504,0.07844798473064458,12.462321177178367,1
LA_T_3518487,0.033577812136696014,0.13680355242181858,9.699902218491555,1
LA_T_3555171,0.03920180047829321,0.16611543591109354,8.109260236514752,1
LA_T_3595333,0.03123278927908782,0.12377137123766326,11.268753258024415,1
LA_T_3626619,0.02613962334439848,0.10502185340584415,12.558674510262435,1
LA_T_3725354,0.01540929779986242,0.08409778703668527,14.495004741630206,1
LA_T_3772667,0.02618249635767104,0.11363288809807871,9.550394264537257,1
LA_T_3840528,0.025351107015312936,0.10764404913472748,15.021980149152325,1
LA_T_3877261,0.03292600325564989,0.12881125908559204,10.160194970887295,1
LA_T_4077869,0.02018974748673342,0.08268877299225433,11.3119510595316,1
LA_T_4104820,0.02426252450367065,0.1416727680251147,11.299483314496129,1
LA_T_4105004,0.028280775455589536,0.10146318259591561,11.974979613199364,1
LA_T_4111857,0.01860229431142048,0.12078475097891979,12.924513315348838,1
LA_T_4140258,0.01822994809769976,0.09936810755721541,14.381497495006922,1
LA_T_4176612,0.02948390006240757,0.09089890138026753,12.197448490553084,1
LA_T_4356490,0.01909908633981866,0.10742577256733837,15.933469273962752,1
LA_T_4369654,0.022549167917653313,0.07517581978197278,14.180632637813959,1
LA_T_4397800,0.030391920780881255,0.15221169315842492,8.988700898990277,1
LA_T_4584120,0.02472299206077621,0.09187424536578172,14.996764040983596,1
LA_T_4904277,0.017957107652845156,0.09880715639684585,13.544606917081282,1
LA_T_5052270,0.026927947941608098,0.10050236452677527,11.465420583446392,1
LA_T_5058278,0.02335888893704486,0.10167435947530835,13.360321715011887,1
LA_T_5064135,0.02211973427487602,0.09670929718449818,11.881280009151807,1
LA_T_5079307,0.023070109321582755,0.11516326743339747,11.974064766937518,1
LA_T_5100132,0.03143346711603813,0.08614348430271432,12.651080884628822,1
LA_T_5134869,0.02657524019300774,0.11813663834579276,10.135755076661404,1
LA_T_5180830,0.022140038161974247,0.12447784817283834,9.706268965463584,1
LA_T_5223695,0.02400763390904573,0.13198708064210218,11.842993027656101,1
LA_T_5250310,0.022665853787577003,0.10658142412734732,13.395716964263293,1
LA_T_5264471,0.021286815675444447,0.0918619973510092,13.126430054918586,1
LA_T_5266787,0.02301824790953954,0.09291995187821517,11.433716567290693,1
LA_T_5359998,0.03170825460661002,0.10874271430768971,13.561579227858925,1
LA_T_5399126,0.033059071483609107,0.11628652019415392,10.997891272003676,1
LA_T_5404480,0.02344955473424744,0.0915148548600533,14.163350077722916,1
LA_T_5774498,0.025693688837139912,0.1384204345305837,12.074285188305867,1
LA_T_5866595,0.02670241789208178,0.0925025588532202,12.389598805072882,1
LA_T_5891775,0.024217923104786012,0.11196965937659108,13.396074364860436,1
LA_T_5913109,0.021345441441344922,0.10891784132230288,11.973425637078588,1
LA_T_5994708,0.03136773865686194,0.10642771126889149,11.009627190596559,1
LA_T_6078217,0.030708383186966736,0.10064738942656944,10.551013217963622,1
LA_T_6093418,0.021931669244981345,0.1179504713834283,11.693279712638986,1
LA_T_6306026,0.021112283123104657,0.12233808479560448,15.523675500211233,1
LA_T_6328130,0.03202034836115973,0.11393960746735574,11.5014988926383,1
LA_T_6356279,0.023176083260880775,0.13809892052128955,12.931411213394053,1
LA_T_6462285,0.022840014546364296,0.09568192653386715,9.114608483900124,1
LA_T_6474082,0.023940223415335887,0.10887733341508511,11.855684932702102,1
LA_T_6631167,0.030865958640515865,0.08330740513559018,13.078478044195798,1
LA_T_6856715,0.034400117341737924,0.10027143097092658,9.909211810726672,1
LA_T_6957393,0.024447750634955044,0.14317546920209356,6.768015534293856,1
LA_T_7015765,0.03122965434051276,0.1158199082687477,11.15313911426101,1
LA_T_7020265,0.01622348990892008,0.09109745066272781,12.934736710800516,1
LA_T_7039518,0.02412952981632284,0.08428594614850016,12.900277764395227,1
LA_T_7090581,0.043438161032802264,0.12003592659840508,8.742974154792623,1
LA_T_7102200,0.025141430796551175,0.12941897350508383,11.334309052656153,1
LA_T_7201521,0.0514006447351629,0.1329167666073239,7.0728068987288,1
LA_T_7316655,0.01975094850517633,0.08860821207016599,13.248476653173485,1
LA_T_7402461,0.02271248193419657,0.09828964661523129,12.218078075600802,1
LA_T_7450091,0.023896859042753966,0.08529864124175404,14.301630509933025,1
LA_T_7483904,0.0370929009150292,0.1299894740042429,9.483399628462864,1
LA_T_7589094,0.02332788846224039,0.10800067037316748,13.275254802821676,1
LA_T_7797285,0.02771062819235428,0.10507841322366564,10.31072447725574,1
LA_T_7856471,0.03020149084629949,0.11518039427345492,10.613429319938623,1
LA_T_7905464,0.021645487994215788,0.08985161721745398,16.525691995236695,1
LA_T_7913619,0.027888222425418805,0.11355340019634437,10.234308146875753,1
LA_T_7939465,0.02292036191619367,0.09916456072171106,10.498499663368806,1
LA_T_7948400,0.01584394303862406,0.0780335991128761,13.878263670082182,1
LA_T_8035781,0.03369860949535483,0.13634928881018785,8.049348672283438,1
LA_T_8086364,0.02492045828859915,0.11079157685415018,11.629353353336597,1
LA_T_8227234,0.026782750031191457,0.11600781839847961,11.378091520375424,1
LA_T_8363647,0.036177951864514855,0.10761698362352791,11.789917794483042,1
LA_T_8421122,0.024435488969886416,0.09158136539660804,15.831253715809417,1
LA_T_8541274,0.02771475809844036,0.15335361563570493,11.464985391075142,1
LA_T_8647496,0.020745698551061648,0.08762567924010896,11.099558185080564,1
LA_T_8651042,0.03166833981252862,0.1287282843679023,10.65018128643906,1
LA_T_8665473,0.019877464782732453,0.12663334546784055,10.957710984951692,1
LA_T_8683526,0.025878660982796137,0.09807136654432295,14.322659877593459,1
LA_T_8721428,0.02108139901208967,0.08518667891725196,13.789498654587385,1
LA_T_8739453,0.024068938964281302,0.11624444374865021,12.629381730112627,1
LA_T_8853276,0.03565094535571115,0.14637474484834692,7.765763182504358,1
LA_T_8857843,0.0249600212482499,0.09669058284131937,11.226073582408954,1
LA_T_8936519,0.031657918512479066,0.12086268437818468,8.829982841471862,1
LA_T_8988036,0.02255031473143988,0.12574981615058517,12.234302626250324,1
LA_T_9102017,0.021915433171709242,0.0775370067807312,12.939640590040263,1
LA_T_9120168,0.01873363097255697,0.09666353661124802,15.156376256334037,1
LA_T_9242200,0.029403750583565164,0.12851744751807795,10.694498108308933,1
LA_T_9296432,0.01934407282634802,0.08682626096197049,13.839050095043243,1
LA_T_9392152,0.02679191204761699,0.11414410967541476,10.611570677985277,1
LA_T_9478659,0.034999803571020234,0.11449979283518069,8.794956562456386,1
LA_T_9628936,0.0150855552571548,0.07071860442404328,16.784769779394935,1
LA_T_9884044,0.037785553281059196,0.11460829855278347,9.194613471992646,1
LA_T_1151332,0.018802965638854485,0.07864767933808252,14.697824457401646,1
LA_T_1213624,0.01489054911801978,0.08541611190809775,16.236522539798052,1
LA_T_1397401,0.01638090807676424,0.08061831791751048,14.515548421936971,1
LA_T_1441999,0.01707889365864414,0.07388897907084588,15.715046293038492,1
LA_T_1450124,0.022996993770586692,0.09240290419512268,16.319716548155892,1
LA_T_1459702,0.033867990336567635,0.13162251073378484,10.403875564514097,1
LA_T_1590800,0.026249047006312507,0.11191877373903773,11.594360854576973,1
LA_T_1670486,0.02614255609388033,0.06867606973134135,16.031476140450152,1
LA_T_1888223,0.012077427049192938,0.0641474399968865,17.007923993496654,1
LA_T_2070410,0.01473702780607806,0.07666420778936016,15.669854219620351,1
LA_T_2085766,0.02479044158442486,0.08568217965988813,15.118779193464194,1
LA_T_2189044,0.018190653918752343,0.0628887899291797,14.821258435794318,1
LA_T_2256140,0.016546545228886562,0.06338323694236411,13.529242462833272,1
LA_T_2305882,0.02588762364140963,0.10391281601634529,12.108169889507929,1
LA_T_2500033,0.014579521218014138,0.08217939531777424,14.470601020656327,1
LA_T_2634789,0.017452750373944347,0.07939867656206459,14.729665191873398,1
LA_T_2774875,0.015269601985083302,0.06995177656502698,15.072157593035723,1
LA_T_2802034,0.015039192291386791,0.0702982818233829,16.175874245337972,1
LA_T_2866777,0.013730739267342022,0.07786562864039073,13.70948607871487,1
LA_T_2875055,0.02347577125621077,0.07674212711996369,14.73342470155004,1
LA_T_2888246,0.0309792500224535,0.12488229890575574,11.641059431299627,1
LA_T_2890940,0.009945475893857724,0.08837442636423959,16.919350583222908,1
LA_T_2945445,0.018644588010598855,0.09992025187673628,15.292071148980432,1
LA_T_3163159,0.01631310525789637,0.09244811437946092,11.68678711806834,1
LA_T_3331468,0.029072439635196224,0.10419468662657111,12.75197920217854,1
LA_T_3342439,0.015880743776061527,0.0731039718868275,16.396947240197836,1
LA_T_3477694,0.019127030775231875,0.08089912172405213,12.239834030699669,1
LA_T_3508642,0.013017021024597767,0.070617668602354,16.79549972537398,1
LA_T_3570279,0.01891456683416454,0.08365084242029006,14.45513236253004,1
LA_T_3588899,0.021929405737903005,0.09062727187060396,15.084967921084901,1
LA_T_3971937,0.011500719985072481,0.05020546496846186,15.173471511412233,1
LA_T_4096254,0.017938843456265396,0.0784685872375633,11.941158690855687,1
LA_T_4170168,0.008547192534270675,0.05945398141864134,17.644349738024037,1
LA_T_4222512,0.017199843760479314,0.07517842516210319,14.429748412490952,1
LA_T_4292472,0.01293308100271071,0.06853510569380093,16.24702783710454,1
LA_T_4400269,0.015632205381188213,0.0677060698391711,13.73983474933315,1
LA_T_4451472,0.01904649685737099,0.09927933724183263,12.775677216895991,1
LA_T_4513430,0.019230943965361957,0.10768441034624553,11.92599244507853,1
LA_T_4657133,0.015846935722847753,0.07372800351793721,14.182154174426907,1
LA_T_4684802,0.010647371531688926,0.06284449380543704,19.132775829040906,1
LA_T_4901591,0.021430200647814496,0.07026796945475189,14.434046454126019,1
LA_T_4956729,0.015789222403920656,0.0662679048288603,13.369464301733977,1
LA_T_5123366,0.015875289344433118,0.07685924934952777,15.500788499784388,1
LA_T_5159753,0.020770921784027074,0.08456387769232948,15.685159322316046,1
LA_T_5192765,0.015381987516705756,0.07212470009304019,16.197735780137048,1
LA_T_5570263,0.020360426884986575,0.09112501634527606,13.559908400733134,1
LA_T_5592527,0.01622390417499097,0.07349118702636188,15.397068536755404,1
LA_T_5638559,0.01680319292896312,0.07930692470812338,14.879661113624326,1
LA_T_5639776,0.010763941256279816,0.07351087281275978,14.759277459991221,1
LA_T_5777134,0.024504082399214058,0.08143806800157337,10.245843257746662,1
LA_T_5801784,0.016395298148266714,0.08413874218356984,12.615028970542365,1
LA_T_5867902,0.01330280743409607,0.0806809020819218,16.196926333171543,1
LA_T_5953323,0.01613947172858056,0.07492762933929106,14.750802427852161,1
LA_T_6007335,0.018008396478540356,0.07442545779612778,14.71699956871385,1
LA_T_6029472,0.020163276162694456,0.07320247176619228,14.778096307584132,1
LA_T_6049368,0.016412017769834874,0.07679409074661141,17.05226673353429,1
LA_T_6117487,0.01461662123081551,0.07617182918278986,17.149742931647566,1
LA_T_6227496,0.02096890658281083,0.07165155677308867,15.201718849694121,1
LA_T_6322780,0.02414697674093347,0.10695895924674408,13.418059806020242,1
LA_T_6370833,0.015545114982067164,0.09449972064894749,15.112753107533424,1
LA_T_6423802,0.02574780334721689,0.08935506901709436,14.424108517064097,1
LA_T_6426400,0.020368392573344336,0.07428119315257686,15.129773888722005,1
LA_T_6458679,0.014208946430000537,0.07023480253342121,16.752742974073048,1
LA_T_6541095,0.017027232722288864,0.05884152785783138,16.37760574887598,1
LA_T_6650735,0.016482496375667018,0.07271089924025312,14.48697953035934,1
LA_T_6669635,0.01823959272875909,0.09627823964925057,14.481698979404971,1
LA_T_6676313,0.017865779185807076,0.09224306140501828,13.401844978971795,1
LA_T_6769763,0.018959624823258563,0.08962824740677686,14.84161925799843,1
LA_T_6774634,0.023432220483721622,0.11682464084768482,14.564474716967334,1
LA_T_6808825,0.017175207897022465,0.06798872408160837,16.340383350102705,1
LA_T_7075102,0.018752484341363628,0.09417538591689009,14.207880965487004,1
LA_T_7145903,0.024423983193325675,0.10034526746592022,11.627600356921267,1
LA_T_7163377,0.01956321202623635,0.0788094830788272,13.941180239776585,1
LA_T_7183032,0.015720443823471805,0.06893417990524685,15.057940959712019,1
LA_T_7213473,0.021960955654378184,0.08531169851737885,16.43305294180624,1
LA_T_7292672,0.01464559787204191,0.052572961164828,14.312438522240706,1
LA_T_7300523,0.01480565142654082,0.07509965467952248,15.251218753738193,1
LA_T_7337587,0.019086772083836117,0.08454784063230103,14.693980988741737,1
LA_T_7351960,0.01574399453513071,0.08668577340607418,15.131782913620487,1
LA_T_7363698,0.021389179204484285,0.08974862719848699,12.061591521067218,1
LA_T_7388260,0.01947725521541844,0.07192538149178673,16.195809986538073,1
LA_T_7419838,0.019557132318167324,0.08862016773888533,14.01885702617327,1
LA_T_7648440,0.017111409290172217,0.06998525917884618,13.746587590430094,1
LA_T_7697827,0.02645192669185139,0.10593445156563908,12.172870776814307,1
LA_T_7776350,0.018797161366528505,0.08882873422178485,16.64783534515901,1
LA_T_7848595,0.015799981024151928,0.06967156480594094,15.230034863052948,1
LA_T_7944618,0.015271233985231177,0.07783334943650048,15.43574057927351,1
LA_T_7967427,0.018236649382041087,0.08928870812803165,13.163232991479113,1
LA_T_7972168,0.018785310973639377,0.05709103908074306,16.570338930183627,1
LA_T_8025784,0.013965814122118411,0.06993801924322969,17.726182388455996,1
LA_T_8124095,0.01854736071821736,0.0798368305429741,14.767591943188979,1
LA_T_8140876,0.014191606224454409,0.09192230697840795,15.860857411649674,1
LA_T_8162147,0.015588953765104682,0.08471327233290554,13.452504435634088,1
LA_T_8173514,0.017859606840257537,0.07703810224329054,14.019542685035042,1
LA_T_8180259,0.014981319354756007,0.07038182452449473,15.670035720992145,1
LA_T_8200308,0.01727146244003574,0.0774531873950358,15.293249992742156,1
LA_T_8257553,0.017699692494739152,0.0665808572456608,15.627622072722883,1
LA_T_8326490,0.02371636748106056,0.07933088746000241,14.452298873491854,1
LA_T_8339895,0.020535248382626367,0.09422146611160946,15.004963773805146,1
LA_T_8344139,0.014555968613519456,0.08071677726595186,15.382845452607476,1
LA_T_8388870,0.021000624900287215,0.07792374109891342,15.545822005703258,1
LA_T_8438885,0.024449047783267626,0.0857952412639789,12.372387547422306,1
LA_T_8464594,0.021688941983538417,0.08710824371849529,12.951940558185454,1
LA_T_8511040,0.02425844591800074,0.07695256874223856,14.309844671229918,1
LA_T_8543938,0.016603936866340104,0.07647806338271268,14.579881031843962,1
LA_T_8615006,0.016516764715903177,0.08274167895728218,15.67786858106403,1
LA_T_8845558,0.01412137816491655,0.08249014170419136,13.524766157715469,1
LA_T_8852458,0.021937393843143936,0.08737460977864635,15.632778424594912,1
LA_T_8880498,0.021935447932264568,0.08496627632793746,15.319721187936223,1
LA_T_8893973,0.031293752413903475,0.0908405835338106,11.047610045560091,1
LA_T_8985520,0.01575504267941912,0.08742808634258949,13.022374770309238,1
LA_T_9017338,0.017316698217011615,0.06245559371520714,15.895717104931315,1
LA_T_9074196,0.020954960152098467,0.09826547786770651,13.00430322061247,1
LA_T_9213454,0.01658521535806409,0.07121040482459763,18.030317601130093,1
LA_T_9358107,0.015292750022021335,0.08256100064080371,15.533686883682197,1
LA_T_9396899,0.015871987121956678,0.08455194619562793,14.731261840432126,1
LA_T_9411327,0.017624667559948848,0.07070226026528724,15.285506481319574,1
LA_T_9504498,0.020869582399287663,0.07068082249911775,14.055764100959935,1
LA_T_9631300,0.011009569026199489,0.06947038825053015,16.064119740202955,1
LA_T_9650425,0.02241300275297325,0.10546944685461708,12.107893120527203,1
LA_T_9741234,0.02252854329819825,0.09116109020115523,13.938943045298512,1
LA_T_9746491,0.018065787055734413,0.10716869813059333,13.043926625863095,1
LA_T_9763074,0.01786456627992561,0.07058324969205805,15.362814351771062,1
